,Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
1339,Ford,1997,0,140.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Minivan,21,15,5657,2000
1340,Ford,1997,0,140.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Minivan,22,15,5657,2000
1341,Ford,1997,0,152.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Passenger Minivan,17,13,5657,2000
1342,Ford,1997,0,140.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Minivan,22,15,5657,2000
1343,Oldsmobile,2002,0,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,22395
1344,Oldsmobile,2002,0,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,21080
1345,Oldsmobile,2002,0,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,21,26,19605
1346,Oldsmobile,2002,0,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,21080
1347,Oldsmobile,2002,0,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,21,26,17805
1348,Oldsmobile,2002,0,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,30,21,26,17805
1349,Oldsmobile,2002,0,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,30,21,26,19855
1350,Oldsmobile,2002,0,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,22145
1351,Oldsmobile,2003,0,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,21585
1352,Oldsmobile,2003,0,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,30,21,26,18085
1353,Oldsmobile,2003,0,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,21585
1354,Oldsmobile,2003,0,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,21,26,20035
1355,Oldsmobile,2003,0,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,22935
1356,Oldsmobile,2003,0,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,22685
1357,Oldsmobile,2003,0,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,21,26,18085
1358,Oldsmobile,2003,0,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,30,21,26,20035
1359,Oldsmobile,2004,0,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,23335
1360,Oldsmobile,2004,0,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,21,26,18485
1361,Oldsmobile,2004,0,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,21985
1362,Oldsmobile,2004,0,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,31,21,26,20435
1363,Oldsmobile,2004,0,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,31,21,26,18485
1364,Oldsmobile,2004,0,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,21,26,20435
1365,Oldsmobile,2004,0,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,23085
1366,Oldsmobile,2004,0,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,21985
1367,Cadillac,1991,0,200.0,8.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,20,14,1624,2000
1368,Cadillac,1992,0,200.0,8.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,20,14,1624,2234
1369,Cadillac,1993,0,295.0,8.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,20,13,1624,2358
1370,Audi,2003,0,250.0,6.0,MANUAL,all wheel drive,4.0,Midsize,Wagon,21,14,3105,39950
1371,Audi,2003,0,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,20,15,3105,41000
1372,Audi,2004,0,300.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,19,14,3105,46950
1373,Audi,2004,0,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,20,15,3105,39950
1374,Audi,2004,0,250.0,6.0,MANUAL,all wheel drive,4.0,Midsize,Wagon,21,14,3105,39950
1375,Audi,2005,0,250.0,6.0,MANUAL,all wheel drive,4.0,Midsize,Wagon,21,14,3105,40250
1376,Audi,2005,0,300.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,19,14,3105,47250
1377,Audi,2005,0,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,20,15,3105,40250
1378,Audi,2014,0,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,27,20,3105,40700
1379,Audi,2014,0,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,27,20,3105,43300
1380,Audi,2014,0,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,27,20,3105,49200
1381,Audi,2015,0,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,28,21,3105,44500
1382,Audi,2015,0,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,28,21,3105,42400
1383,Audi,2015,0,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,28,21,3105,49800
1384,Audi,2016,0,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,28,21,3105,42700
1385,Audi,2016,0,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,28,21,3105,44800
1386,BMW,2015,0,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16,3916,117300
1387,BMW,2016,0,600.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,15,3916,122200
1388,BMW,2017,0,600.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,15,3916,122500
1389,BMW,2014,0,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16,3916,135200
1390,BMW,2014,0,540.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16,3916,132200
1391,BMW,2014,0,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16,3916,131300
1392,BMW,2014,0,540.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16,3916,128300
1393,BMW,2015,0,540.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16,3916,132200
1394,BMW,2015,0,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16,3916,131300
1395,BMW,2015,0,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16,3916,135200
1396,BMW,2015,0,540.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16,3916,128300
1397,BMW,2017,0,600.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16,3916,137000
1398,BMW,2003,0,375.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,19,13,3916,136900
1399,Nissan,2009,0,198.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33,35,2009,26650
1400,Nissan,2010,0,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33,35,2009,26780
1401,Nissan,2011,0,198.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33,33,2009,26800
1402,Nissan,2015,0,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,27,2009,22560
1403,Nissan,2015,0,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,27,2009,28150
1404,Nissan,2015,0,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,31950
1405,Nissan,2015,0,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,27,2009,22300
1406,Nissan,2015,0,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,29830
1407,Nissan,2015,0,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,32350
1408,Nissan,2015,0,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,26450
1409,Nissan,2015,0,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,27,2009,24720
1410,Nissan,2016,0,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,32090
1411,Nissan,2016,0,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,27390
1412,Nissan,2016,0,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,22500
1413,Nissan,2016,0,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,22900
1414,Nissan,2016,0,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,27,2009,24470
1415,Nissan,2016,0,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,25460
1416,Nissan,2016,0,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,28570
1417,Nissan,2016,0,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,27990
1418,Nissan,2016,0,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,32690
1419,Nissan,2017,0,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,25460
1420,Nissan,2017,0,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,22500
1421,Nissan,2017,0,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,32690
1422,Nissan,2017,0,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,22900
1423,Nissan,2017,0,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,27990
1424,Nissan,2017,0,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,26,2009,24470
1425,Nissan,2017,0,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,28570
1426,Kia,2007,0,264.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,1720,25495
1427,Kia,2008,0,264.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,1720,25495
1428,Kia,2009,0,264.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,1720,26045
1429,Mercedes-Benz,2016,0,503.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,617,129900
1430,Mercedes-Benz,2017,0,503.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,22,16,617,131200
1431,Mercedes-Benz,2017,0,456.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,22,16,617,111200
1432,Nissan,2014,0,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,37590
1433,Nissan,2014,0,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,52860
1434,Nissan,2014,0,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,42680
1435,Nissan,2014,0,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,45580
1436,Nissan,2014,0,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,42890
1437,Nissan,2014,0,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,49960
1438,Nissan,2015,0,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,50780
1439,Nissan,2015,0,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,53680
1440,Nissan,2015,0,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,43810
1441,Nissan,2015,0,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,46500
1442,Nissan,2015,0,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,49880
1443,Nissan,2015,0,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,43600
1444,Nissan,2015,0,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,38510
1445,Nissan,2015,0,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,52780
1446,Nissan,2017,0,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,14,2009,49650
1447,Nissan,2017,0,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,14,2009,57590
1448,Nissan,2017,0,390.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,13,2009,60490
1449,Nissan,2017,0,390.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,13,2009,52550
1450,Nissan,2017,0,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,14,2009,44900
1451,Nissan,2017,0,390.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,13,2009,47800
1452,Bentley,2007,0,450.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,15,10,520,221990
1453,Bentley,2007,0,500.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,15,10,520,242990
1454,Bentley,2007,0,450.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,14,10,520,263990
1455,Bentley,2008,0,450.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,15,9,520,263990
1456,Bentley,2008,0,500.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,15,10,520,242990
1457,Bentley,2008,0,450.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,15,10,520,221990
1458,Bentley,2009,0,500.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,14,10,520,270990
1459,Bentley,2009,0,450.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,14,10,520,224990
1460,Bentley,2009,0,500.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,14,10,520,246990
1461,Bentley,2009,0,450.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,15,9,520,267990
1462,Chrysler,2007,0,235.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,17,13,1013,30935
1463,Chrysler,2007,0,235.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,17,12,1013,33810
1464,Chrysler,2008,0,302.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,14,1013,32905
1465,Chrysler,2008,0,302.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,17,13,1013,35780
1466,Chrysler,2009,0,385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,20,1013,45270
1467,Chrysler,2009,0,303.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,13,1013,37115
1468,Chrysler,2009,0,303.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,14,1013,34730
1469,Ford,1995,0,63.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,38,31,5657,2000
1470,Ford,1995,0,63.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,38,31,5657,2000
1471,Ford,1995,0,63.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,38,31,5657,2000
1472,Ford,1996,0,63.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,38,29,5657,2000
1473,Ford,1996,0,63.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,38,29,5657,2000
1474,Ford,1997,0,63.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,38,29,5657,2000
1475,Ford,1997,0,63.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,38,29,5657,2000
1476,Chevrolet,2003,0,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Minivan,21,15,1385,22050
1477,Chevrolet,2003,0,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Cargo Minivan,18,14,1385,24450
1478,Chevrolet,2004,0,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Cargo Minivan,18,14,1385,25195
1479,Chevrolet,2004,0,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Minivan,19,14,1385,22695
1480,Chevrolet,2005,0,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Minivan,20,15,1385,22930
1481,Chevrolet,2005,0,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Cargo Minivan,18,14,1385,25430
1482,Chevrolet,2003,0,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Passenger Minivan,16,12,1385,25690
1483,Chevrolet,2003,0,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Minivan,19,14,1385,23690
1484,Chevrolet,2004,0,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Passenger Minivan,16,12,1385,26195
1485,Chevrolet,2004,0,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Minivan,19,14,1385,24195
1486,Chevrolet,2005,0,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Minivan,20,14,1385,24430
1487,Chevrolet,2005,0,190.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Passenger Minivan,16,12,1385,26430
1488,Cadillac,2015,1,321.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,28,18,1624,48165
1489,Cadillac,2015,1,321.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,26,18,1624,50165
1490,Cadillac,2015,0,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,31,21,1624,37995
1491,Cadillac,2015,0,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,29,20,1624,40445
1492,Cadillac,2015,0,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,29,20,1624,46935
1493,Cadillac,2015,1,321.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,26,18,1624,51435
1494,Cadillac,2015,1,321.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,28,18,1624,45150
1495,Cadillac,2015,0,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,31,21,1624,47095
1496,Cadillac,2015,0,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,29,20,1624,48205
1497,Cadillac,2015,1,321.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,26,18,1624,47750
1498,Cadillac,2015,1,321.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,28,18,1624,50325
1499,Cadillac,2015,0,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,31,21,1624,41920
1500,Cadillac,2015,0,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,31,21,1624,44935
1501,Cadillac,2015,0,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,29,20,1624,44520
1502,Cadillac,2016,0,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,31,22,1624,47605
1503,Cadillac,2016,0,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,31,22,1624,41920
1504,Cadillac,2016,0,335.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,30,20,1624,48675
1505,Cadillac,2016,0,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,30,22,1624,48715
1506,Cadillac,2016,0,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,31,22,1624,45445
1507,Cadillac,2016,0,335.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,30,20,1624,45150
1508,Cadillac,2016,0,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,30,22,1624,40445
1509,Cadillac,2016,0,335.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,28,19,1624,47750
1510,Cadillac,2016,0,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,30,22,1624,47445
1511,Cadillac,2016,0,335.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,28,19,1624,50675
1512,Cadillac,2016,0,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,31,22,1624,37995
1513,Cadillac,2016,0,335.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,28,19,1624,51945
1514,Cadillac,2016,0,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,30,22,1624,44520
1515,Cadillac,2016,0,335.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,30,20,1624,50835
1516,Cadillac,2017,0,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,30,22,1624,43395
1517,Cadillac,2017,0,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,31,22,1624,37595
1518,Cadillac,2017,0,272.0,4.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,30,22,1624,39995
1519,Cadillac,2017,0,335.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,30,20,1624,49495
1520,Cadillac,2017,0,272.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,31,22,1624,41395
1521,Cadillac,2017,0,335.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,30,20,1624,46995
1522,Cadillac,2017,0,335.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,27,19,1624,48995
1523,Cadillac,2016,0,464.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,23,17,1624,62665
1524,Cadillac,2016,0,464.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Sedan,23,17,1624,60465
1525,Cadillac,2017,0,464.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,23,16,1624,62895
1526,Cadillac,2017,0,464.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Sedan,23,16,1624,60695
1527,Cadillac,2015,0,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,28,20,1624,41340
1528,Cadillac,2015,0,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Sedan,30,21,1624,39340
1529,Cadillac,2015,0,202.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Sedan,33,21,1624,33215
1530,Cadillac,2015,0,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Sedan,30,21,1624,45615
1531,Cadillac,2015,1,321.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Sedan,28,18,1624,47615
1532,Cadillac,2015,1,321.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Sedan,28,18,1624,44660
1533,Cadillac,2015,0,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,28,20,1624,46715
1534,Cadillac,2015,0,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,28,20,1624,37245
1535,Cadillac,2015,1,321.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Sedan,28,18,1624,41340
1536,Cadillac,2015,1,321.0,6.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,26,18,1624,46660
1537,Cadillac,2015,1,321.0,6.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,26,18,1624,48715
1538,Cadillac,2015,0,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,28,20,1624,44660
1539,Cadillac,2015,0,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Sedan,30,21,1624,35245
1540,Cadillac,2015,0,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Sedan,30,21,1624,42660
1541,Cadillac,2015,0,202.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Sedan,33,21,1624,37340
1542,Cadillac,2015,1,321.0,6.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,26,18,1624,43340
1543,Cadillac,2016,0,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,30,20,1624,41340
1544,Cadillac,2016,0,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,31,22,1624,46110
1545,Cadillac,2016,0,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,30,20,1624,45155
1546,Cadillac,2016,0,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,31,22,1624,39340
1547,Cadillac,2016,0,335.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,28,19,1624,47155
1548,Cadillac,2016,0,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,31,22,1624,43155
1549,Cadillac,2016,0,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,30,22,1624,37245
1550,Cadillac,2016,0,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,30,20,1624,48110
1551,Cadillac,2016,0,202.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,32,22,1624,37340
1552,Cadillac,2016,0,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,31,22,1624,35245
1553,Cadillac,2016,0,335.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,28,19,1624,43340
1554,Cadillac,2016,0,202.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,32,22,1624,33215
1555,Cadillac,2016,0,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,30,22,1624,47210
1556,Cadillac,2016,0,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,30,22,1624,41340
1557,Cadillac,2016,0,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,30,22,1624,45155
1558,Cadillac,2016,0,335.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,28,19,1624,49210
1559,Cadillac,2017,0,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,30,20,1624,46995
1560,Cadillac,2017,0,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,30,22,1624,40395
1561,Cadillac,2017,0,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,30,20,1624,43995
1562,Cadillac,2017,0,335.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,27,19,1624,45995
1563,Cadillac,2017,0,272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,31,22,1624,34595
1564,Cadillac,2017,0,272.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,30,22,1624,36595
